publishedAt,authorDisplayName,comment,likeCount
2023-05-05T06:03:33Z,Nune Hadi,"Alhamdulillah anies no 3, itu artinya anies disuruh lebih all out utk beejuang, pilpres masih lama",1
2023-05-05T06:03:29Z,Agus Yulianto,Gak percaya survey <br>Calon kan saja SANDIAGA ERIK TOHIR<br>gak pusing dana,0
2023-05-05T06:02:50Z,Slem Sukardi,"Survei mah sering begitu. <br>Berkaca Ahok vs Anis. Disurvei yg tinggi siapa dan yg menang siapa? <br>Yg kalah jualannya intoleran, radikal, radikul 🤣🤣🤣",0
2023-05-05T06:02:43Z,Zam Zam,Rakuat nggak percaya sirfei.prrreeet.,0
2023-05-05T06:02:35Z,Didik Pudji,Pak Anis selalu no 3  bisa jadi gak jadi Presiden ...siapa Presidennya siapa partainya..😂😂,0
2023-05-05T06:02:11Z,Gina Septiani,survei bayaran rakyat sudah cerdas jgn coba2 membohongi rakyat karna rakyat udah cerdas blm ada yg bisa mengalahkan elektabilitas pak Anis anda kira saya bodo dgn mudah ingin membodohi rakyat se indonesia..survei  bayaran yg tidak punya akal sehat dn nurani..,0
2023-05-05T06:02:08Z,Amar Mannaungi chanel,Prsbowo ketuaan,0
2023-05-05T06:02:00Z,Asri Nurkahpi,"Anies, pilihan bangsa indonesia",0
2023-05-05T06:01:53Z,Isya Darsa,"Omong kosong, pepesan kosong",0
2023-05-05T06:01:35Z,Roni Arifin,"Hahaha.... Lucunya Negeri ku, Surva-surve. Yang di survey hanya 1200 orang sedangkan jumlah pemili 206 juta orang. survey dimana itu,? Apa emang tersebar di seluruh desa di Indonesia. Jumlah desa di Indonesia itu 81616 desa di seluruh Indonesia.",0
2023-05-05T06:01:16Z,Muhammad Habib,"Mau dijadikan negri parno jika orang itu jd presiden, intlrktual jg gk jelas",0
2023-05-05T06:01:10Z,Anis kusnadi,Kami tetap Istikomah mendukung pak Anis menjadi presiden PKS...amin🤲🏼🤲🏼🤲🏼🤲🏼🤲🏼🤲🏼,0
2023-05-05T06:00:57Z,onta joged,Hebat anis... konsisten di nomor 3.. gak naek naek...😂😂😂,0
2023-05-05T06:00:25Z,Agus Salim,survey yg di sebut andre... survey yg dibayar... banyak bacot andre...,0
2023-05-05T06:00:18Z,Ngaji Sunnah,"Ganjar sptnya ga terbendung, tapi saya ga suka partainya",0
2023-05-05T06:00:04Z,Ruzteze,"Lembaga survey ngaco...masa anies di urutan 3, deklarasj duluan, keliling kampanye dibawa2 je wilatyah RI, diliput terus metro TV...bener2 gak masuk akal 😮",0
2023-05-05T05:59:47Z,Seno animal,Survai itu tidak real.. ada tujuan tertentu yg harus dicari kebenarannya?,0
2023-05-05T05:59:35Z,SupRi Yadi,"Capres fixs hanya Om Ganjar Pranowo yg lain masih mencoba coba , yg takut kalah lebih baik mundur daripada logistik hancur  lebur ... Cobalah politikus jangan bikin dagelan , mengaduk aduk emosi,  pendukung nunggu sido po ora ????",0
2023-05-05T05:59:27Z,YUDHISTIRA BB JAYA,BURHAN = Burung Hantu,0
2023-05-05T05:58:59Z,Anwar Awang,Yg disurvey siapa 😆,0
2023-05-05T05:58:51Z,Fathurrahman,Ygptg kexataannya bkn survey pesenan,0
2023-05-05T05:58:47Z,Anis kusnadi,Di lihat dari surve pak Anis pas jadi presiden PKS..,0
2023-05-05T05:57:35Z,LALA AMALIAA,Yg di survei nya siapa buzer Rp apa rakyat,0
2023-05-05T05:57:24Z,Muh. Said Muh. Said.,pemilu yang buktikan nnti suveyor abal2 para kabur,0
2023-05-05T05:57:21Z,bongkarsandiwara,LEMBAGA SURVAI BAYARAN GANJAR <br>CAPRES HOBY BOKEP URUTAN DIATAS..? ..<br>METRO TIVU IKUT MENFRAMING KEBOHONGAN....??,0
2023-05-05T05:56:54Z,S Suyati,Ingat ... Semua bapak&quot; yg ada di studio kalo anda tidak jujur dalam mensurvei Allah akan melaknat anda sampe ke anak cucu anda tp kalo anda jujur rakyat mengucapkan terima kasih..,6
2023-05-05T11:15:48Z,the magil,Doa nya kebalikan kembali ke ibu lagi 😂😂,0
2023-05-05T07:09:43Z,Deden,Betul👍..semakin gk yakin saya dgn pilpres nanti&#39;terlalu banyak drama bu..,0
2023-05-05T05:56:48Z,Sujar Aja,Kok setiap poling di media sosial pak Anis 90%<br>Tapi di setiap surfe Ganjar nomor 1<br>Di poling mesos tim sukses Ganjar pak Anis 90% <br>Padahal mensoas 90% rakyat memakai <br>Berarti lembaga survei benar siapa yang bayar itu yg di unggulkan,3
2023-05-05T11:17:57Z,James Bond,Makanya sklh bljr ilmu statistik biar faham survei😅😅😅,0
2023-05-05T07:03:45Z,Pur Wanto,"Tenang aja.... Itu survei diatas. Tapi kalo survei dibawah, Koalisi rakyat lebih hebat dari pada Koalisi diatas.",0
2023-05-05T07:00:34Z,Pur Wanto,"Jangan kaget, survei macam2. Ada survei bayaran, ada survei independen... Tenang aja...",0
2023-05-05T05:56:37Z,Amar Mannaungi chanel,Tukang survey pessnsn Kpu,0
2023-05-05T05:56:34Z,Jejen Jae,"Ganjar Pranowo ,selalu terdepan , Insa Alloh , sampai menuju istana kepresidenan.",0
2023-05-05T06:02:15Z,LALA AMALIAA,Maaf salah.bukan Ganjar Pranowo tapi Ganjar porno wo,0
2023-05-05T05:56:27Z,Basri Van Darrelz,Siapapun presidennya yg penting partainya jangan yang gambar kerbauuu. Isinya pelawak semua😂😂😂😂,45
2023-05-06T18:19:14Z,Herman Gstar,Apapun partainya yg penting bukan anis capresnya😂😂😂,2
2023-05-06T16:48:36Z,Fakhih Sukma,Panik yaaa🤣🤣,0
2023-05-06T16:05:17Z,Basri Van Darrelz,@Darmas 1012 oke..oke.. tar kalo  partai kerbau yang menang... Ente gw traktir baso bulet sama seblak dah bos...  Ooh iya...partai kerbau partai apa namanya ya?? 😂😂😂,0
2023-05-06T15:50:35Z,Darmas 1012,Mau pelawak kha mau apa kha.saya tetap pilih kerbau.,2
2023-05-06T15:41:15Z,Kayucegok Kayu,"Bocah ribut apa,,,siapapun presidennya tinggal nonton, kalau kita ga kerja mau makan apa😂😂😂",0
2023-05-05T05:56:22Z,Aji Indradi Cahyono,Sewaktu SBY masa akhir jabatan tingkat kepuasan Sanga rendah.,0
2023-05-05T05:56:10Z,Tini Nurbaya,Haloooo pk Ganjar wae aaah no RI 1 siiip,0
2023-05-05T05:55:58Z,Kura kura Kura kura,Tetap pak ganjar saya yakin masih bnyak rakyat indonesia akan pilih pak ganjar 2024 RI 1,0
2023-05-05T05:55:50Z,AZKHAR ZULFIQAR,ALHAMDULILLAH...80% RAKYAT INDONESIA MENOLAK TIDAK MENGINGINKAN DAN TIDAK MEMILIH CALON PLECIDEN TIKTOKAN YG HOBBI NONTON FILM PORNOWO,6
2023-05-05T12:22:44Z,robert geja,"Saya suka pemimpin yg suka PORNOWO, biar dunia tau bahwasanya indonesia cinta PORNOWO.",0
2023-05-05T11:06:39Z,the magil,Rakyat yg mna rakyat kadrunn ya,0
2023-05-05T09:23:35Z,Merry Rian,"Tiket Capres Anis Gosong,,Pendukungnya Kejang2..🤪🤪",0
2023-05-05T05:55:43Z,Muh. Said Muh. Said.,bosan lihat survey bayaran...0... fakta dilapangan,0
2023-05-05T05:55:36Z,Ahad Yanto,burhanudin muhtadi adalah komentator plat merah. Masih ingat teorinya &quot;post thru&quot; didepan kader2 PDIP di tahun 2019.,0
2023-05-05T05:55:20Z,Hariyadi -,"Tlng media lebih selektif dlm menayangkan hasil surve, karena kalau cara survenya tdk  netral mk media ikut menanggung kesalahan . Jadi media harus seleksi ketat terhadap lembaga surve, bagi lembaga surve yg tdk jujur menyampaikan pendanaannya tlng tdk dipublikasikan karena akan menyesatksn rakyat, tlng pakai hati yg terdalam",1
2023-05-05T11:18:37Z,the magil,Itu metro tv pnya pak Surya paloh masa dia mau menayangkan yg Abal Abal,0
2023-05-05T05:59:14Z,Sabri ID,Bisa sebutkan survei yg jujur!,0
2023-05-05T05:55:10Z,DELIKNEWS775,"saya lebih percaya tukang bakso daripada  tukang survei,yang tidak transparan dari mana pendanaanya",0
2023-05-05T05:55:09Z,Sudrajat Aja,"Kasian anies izin safari politiknya sering d persulit,wajar aja urutan 3.itu jg klo bener urutan 3nya",0
2023-05-05T05:54:57Z,Fathurrahman,Ndaq percaya survey,0
2023-05-05T05:54:47Z,Sri Irawati,Bismillah Pa Ganjar Pranowo jadi Presiden 2024<br>Aamiin Yaa Allah,0
2023-05-05T05:54:26Z,Abu Intan,Gatot kok ga ada ?,0
2023-05-05T05:54:25Z,Fahluzy76 Fahluzy76,"Dg hasil survey itu, seharus nya  partai tidak usah terlalu banyak koalisi, biar di putaran ke 2 aja koalisi nya... seharus nya tiap partai memajukan kader2 nya di putaran 1...biar kelihatan kemampuan partai...",1
2023-05-05T11:06:12Z,James Bond,"Nanti klo diatur2 dibilang presiden intervensi, cawe2😅😅😅",0
2023-05-05T06:25:55Z,Djatmikudiyah Sunyi,Memperbesar ongkos pemilu,0
2023-05-05T05:54:12Z,Kuda lumping,Dulu metro TV sangat dibenci gerombolan FPI bahkan diblacklist lihat komentar mereka waktu pilpres 2019,0
2023-05-05T05:54:12Z,Wisang_Geni,"Saya pendukung anies, tapi tidak apa2 konsisten dijadikan urutan ke-3 terus. <br>Pertanyaanya :<br>1. Walau anies selalu no 3 mengapa selalu dihadang, kok bukan serang2an antar no. 1 dan 2.<br>2. Beda lembaga survey beda hasil survey. Boro2 angkanya, prabowo dan ganjar saja no urutnya kadang beda. Yang salah ilmunya, atau lembaga surveynya atau...tergantung yang pesan ?",0
2023-05-05T05:54:02Z,Muhamad yahya Yahya,Gd prestasi tp survei slalu no 1😂,0
2023-05-05T05:53:54Z,bongkarsandiwara,HASIL POLING CBNC  dan ILC  ( buzzer ganjar bisa Bunuhdiri masal.  😂)<br> Ganjar 16%<br>Prabowo 17<br>ANIES BASWEDAN 67%,1
2023-05-05T06:26:33Z,Bagus,Poling nya berdasar apa? Akun youtube.. kadrun itu satu orang banyak akun.. sama kayak di 2019.. banyak di sosmed tapi kalah di dunia nyata,1
2023-05-05T06:25:01Z,Ruben dasilva,🤣🤣🤣🤣🤣🤣🤣,0
2023-05-05T05:53:45Z,lucu itu sehat😂,Pak Ganjar Pranowo presiden 2024,1
2023-05-05T05:53:10Z,Abda Adeliamita,TDK percaya survei.,0
2023-05-05T05:53:06Z,Samuray x,ANIES BASWEDAN UNTUK INDONESIA 🇮🇩🇮🇩🇮🇩,0
2023-05-05T05:52:41Z,Pekunden Weleri,Kami Meragukan Prabowo cak Imin..,0
2023-05-05T05:52:27Z,Memet LC,Anies For PRESIDENT 2024,0
2023-05-05T05:52:24Z,Muhtardoank89 muhtar,Tetap ganjar lah...,0
2023-05-05T05:52:24Z,farli susanto,Demokrat ini banyak pernyataan hhhh,0
2023-05-05T05:51:58Z,Harun Harun,"Survei itu salah satu alat untuk memframing,menggiring opini dan mengkampanyekan 😂😂😂",19
2023-05-05T15:02:04Z,Your News,"Lebih baik gitu ,dari pada POLITIK IDENTITAS 😂",0
2023-05-05T05:51:40Z,Asnawi Pasi,PAK GANJAR PILOHAN PEMILIK LEMBAGA SURVEY SEDANGKAN PAK ANIS ADALAH PILIHAN RAKYAT DARI SEMUA LAPISAN.,34
2023-05-05T11:20:45Z,Bagus,@AM | CHANEL monggo silakan tapi jangan bawa bawa nama rakyat kami 70 persen yg puas sama pak jokowi tidak merasa terwakilkan dengan kaum anda drun.. kalian itu hanya 20 persen.. 1 orang punya banyak akun.. makanya berisik di sosmed tapi kalah di dunia nyata.. salam 2024 nyungsep lagi drun..,0
2023-05-05T11:19:04Z,Bagus,@Tanjung Tapanuli ada disini juga kau drun.. hidup presiden pribumi..,0
2023-05-05T08:58:29Z,Rensu Koten,​@Mika Sumbing jgn menolak lupah 5 thn di DKI,0
2023-05-05T08:57:48Z,AM | CHANEL,​@Bagus  rakyat Indonesia yang bukan rakyat PDIP. DAN CEBONG... 😂😂.... Logika saja.. apa iya rakyat indo Masi mau milih PDIP DI 2024.. dengan kebijakan dan aturan gak berpihak sama buruh.. pajak aja di bebankan..😂😂,0
2023-05-05T08:55:53Z,Mas Jo,"@Tanjung Tapanuli alhamdulillah gw kerja &amp; bersyukur Indonesia dipimpin Pak Jokowi <br><br>Bkn seperti elu berharap parasit berharap dapat bansos, gk mau kerja taunya nyalahin pemerintah <br>Salam waras",0
2023-05-05T05:51:34Z,Mashun Asro,Percaya gak ya😁,0
2023-05-05T05:51:29Z,Abda Adeliamita,Boohong,0
2023-05-05T05:51:27Z,PockeT ShUt,"Lembaga survey bodong, abal abal yg menempatkan elektabilitas seseorang sesuai pesanan",0
2023-05-05T05:51:12Z,Is Lakhul,Ganjar yes,0
2023-05-05T05:51:03Z,suhartono rozie,"Salut aku surpei ini brapa oi dpt duit, kl aku tetap Anis",0
2023-05-05T05:50:34Z,Kuda lumping,Pak Ganjar pilihan Rakyat Indonesia ☝️,2
2023-05-05T05:50:24Z,Mubarok Mdk,Elektabilitas H.Bolot 45%..pasti menang jadi Presiden RI,0
2023-05-05T05:49:54Z,Samsung Sam,tetep masyarakat anis,0
2023-05-05T05:49:49Z,Cah Ndeso,Om Wowo feet Si IMINakan Tumbang dan apalagi Om Wowo adalah Tokoh spesial CAPRES semata yg ga akan menjadi Presiden,0
2023-05-05T05:49:45Z,Jansrul Djaja,Pak Ganjarlah yg terbaik utk NKRI 2024 bravo 🎉🎉🎉👍👍👍🇮🇩🇮🇩🇮🇩🙏🏻🙏🏻🙏🏻,1
2023-05-05T05:54:21Z,radisman hamuddin,Terbaik nonton film porno,0
2023-05-05T05:49:04Z,Iva Masili,Gak percaya survey. Hasil survey bs dibeli 😂,8
2023-05-05T07:40:05Z,Bony Hardian,"Saya yakin, kalau ada orang yang benar2 ikhlas ingin membangun Indonesia seperti para pendiri bangsa ini, mereka yang akan terpilih.",0
2023-05-05T05:48:59Z,Thiwul,"TAK PERCAYA SURVEY BERBAYAR, INGAT PILKADA DKI, HAMPIR SEMUA SURVEY, MENANGKAN AHOK,TERNYATA YG MENANG ANIS.",0
2023-05-05T05:48:53Z,Hidayat ullah,Survey orderan,0
2023-05-05T05:48:52Z,Dsy,"Hahaha.. Bisa aja survey, coba adain polling online siap yg teratas",0
2023-05-05T05:48:38Z,Chairul Syamsuddin,Abal abal,0
2023-05-05T05:48:01Z,Dani Dafa,Surve abal abal,0
2023-05-05T05:47:57Z,adi gesuri,. Pak Ganjar 2024 yang Terbaik itu Fakta .. maaf,0
2023-05-05T05:47:42Z,Mamank Bondank,"Sekali lagi Prabowo benar ga, nge buktiin bisa nurunin harga Bbm jadi 4500 perliter",0
2023-05-05T05:47:35Z,Amir Syaripudin,"Sebagai Kadrun, saya sangat tidak percaya dengan surveynya Burhanudin....",0
2023-05-05T05:47:22Z,BERNARD  Law Firm,Mantap Pak Ganjar..,1
2023-05-05T05:47:21Z,Agus bm,Saya pilih antara ganjar atau prabowo.,0
2023-05-05T05:47:16Z,Isa Suw,"Katanya suRpei anies no 3, tapi kok terus diganggu dan ditakuti terus?🤭🤭🤭",2
2023-05-05T06:31:22Z,Isa Suw,"@Bagus wkwkwk🤣🤣🤣, lain di tindakan lain di mulut, seperti dewa kodok yg disembah penduduk kolam🤣🤣🤣🤣",0
2023-05-05T06:27:37Z,Bagus,Ga ada yg ganggu.. silakan lanjut trus .,0
2023-05-05T05:47:09Z,Bambang,"Pemilik survei tdk usa balik melakukan survei, fokus survey di 3 nama saja",0
2023-05-05T05:47:00Z,Cah Ndeso,Gus Jazuli sedang menghibur diri...,0
2023-05-05T05:46:53Z,Gallery Islam,Lembaga Survey Tergantung Yang bayar.. Kami Lebih Percaya Kenyataan diLapangan....,6
2023-05-05T10:18:39Z,Guntur Kolektion,Yg nayangin metro masih TDK percaya hihiii,0
2023-05-05T06:25:31Z,Bagus,Lapangan apa drun? Kau keluar daerah aja ga pernah sok bilang di lapangan,0
2023-05-05T05:46:41Z,ngaji ndeso,Ganjar akan kalah lawan anis di final.sejarah...pdip di keroyok di final.megawati 2 × ahok dll.percoyooo ngandelooo etongku.lebih aman makili prabowo saja.,0
2023-05-05T05:54:58Z,Rahmat Apandi,"Gak bisa disamakan bro,, kecuali waktu itu Anis menang dari Ahok dalam kondisi kompetisi yang normal,,lah ini kan Ahok nya dalam proses kasus hukum,,ibarat pertandingan tinju Anis itu melawan Ahok di ring dengan kondisi tangan dan kakinya diikat,,ya kalo Anis sampai kalah mh udah kebangetan banget 😂😂",0
2023-05-05T05:46:40Z,Yay An,"Bodoh jika responden 1.200 an merepresentasikan 204 juta suara.<br>Apalagi Survei itu tertanggal 11-17 April.<br><br>Hebatnya Tim Anies melihat positioning di medan elektabilitas langsung di lapangan,<br>memang dibegitukan  &amp;  jangan terpancing ikut masuk   &#39;kekalahan angka survei&#39;  dgn margin error mengangah ini untuk vote Anies.<br><br>Keep strong n Unity in Behind n slowdown",11
2023-05-05T14:21:21Z,Rama Maulana,@sugeng supriyanto Jare sopo ? Jaremu,0
2023-05-05T11:13:36Z,sugeng supriyanto,"PREDIKSIKU berdasarkan ANALISA POLITIK saya, PILPRES 2024 ada 3 CAPRES, dan  terjadi 2x Putaran.<br>Di Putaran Pertama selisih suaranya sangat  tipis dan super ketat dari ketiga CAPRES, semuanya dibawah 40%<br>Di Putaran KEDUA  GANJAR atau PRABOWO akan berhadapan dg ANIES, dan Di MENANGKAN oleh ANIES BASWEDAN dengan selisih suara yg tipis, sekitar 4% - 8% suara.<br>KESIMPULAN saya, KOALISI Sebesar Gunung Himalaya pun, akan tetap KALAH dg ANIES BASWEDAN, karena HATI RAKYAT sudah terlanjur jatuh cinta kepada ANIES",0
2023-05-05T08:17:52Z,Harman Rimbawan,@Nune Hadisurvay google trand juga Anis unggul..!,1
2023-05-05T08:16:55Z,Harman Rimbawan,"@Prayitno Mr Engga begitu juga..! Klo survay berbayar ya pastinya seperti itu, sample responden nya di bassis pemilih..! Coba klo survay di daerah wadas purworejo...pasti ganjar jeblok..!",0
2023-05-05T07:56:10Z,Anak Lanang,"@Nune Hadi survey itu pakai sampel,klo polling tergantung followernya",1
2023-05-05T05:46:34Z,Nurlaila Megaputri,"sy dukung p ganjar pranomo ,masalah cawapres ,p sandiaga unno,p erick tohir, p mahfud md ,3 orang ini tinggal pilih semua baik kerja keras lain ini  gk deehh",0
2023-05-05T05:46:33Z,tukang insinyur,Percaya sama tukang survey bayaran yg hasil nya kok jomplang dibanding polling terbuka???? Kuno!!!,0
2023-05-05T05:46:26Z,Whyldan Zaen,Rakyat 90 % android cek di mensos... jgn buat surve abal&quot; buat hoax aja,0
2023-05-05T05:45:39Z,agus Pribadi,sebutkan 1 prestasi pak ganjar apa ya?,2
2023-05-05T07:47:36Z,FLORESKU,Prestasi Anius apa?? 😂,0
2023-05-05T05:45:34Z,SATRIA .boy's,Anis - AHY udah fix gugur diputaran pertama. 😂,1
2023-05-05T05:45:31Z,Suyadi Darsono,"Gi mana itu Bos Metro TV kok jagonya Survenya mlempen konsisten di urutan tiga mlulu,padahal sdh safari politik dari setengah th lalu ayo donk hrs ada gebrakan biar gak njoplang dgn yg laen.",0
2023-05-05T05:45:15Z,Ai Vian Da,Jangan terlalu berasumsi dengan hasil survei yak... Hasil survei terkadang mempengaruhi pilihan pemilih... Tetapkan hati dan yakin dengan pilihan mu dan jangan terpengaruh survei,11
2023-05-06T06:07:55Z,ririnn ftm,@sugeng supriyanto ingat anis masih punya hutang dana kampanye dki,0
2023-05-05T11:32:29Z,Jerome Powell,"@sugeng supriyanto gw golput, gak minat sama semua paslon. Tp saran aja, jangan terlalu yakin nanti lo gila 🤣<br>Anies susah menang krn didukung simpatisan ormas terlarang itu, ga belajar dr pilpres2 sblmnya, siapapun kl aliansinya bekas ormas putih2 pasti bikin orang enggan mendukung.",0
2023-05-05T11:25:02Z,sugeng supriyanto,"@Jerome Powell <br>OJOK PANIK, SUARA ANIES MELEJIT",1
2023-05-05T11:15:46Z,Jerome Powell,"@sugeng supriyanto jangan terlalu semangat, nanti kalo hasilnya ga sesuai harapan bikin lo jadi gila. Nanti keulang lagi kayak pilpres sebelumnya, dah kalah tp selalu ngerasa dicurangi.",0
2023-05-05T11:11:52Z,sugeng supriyanto,"PREDIKSIKU berdasarkan ANALISA POLITIK saya, PILPRES 2024 ada 3 CAPRES, dan  terjadi 2x Putaran.<br>Di Putaran Pertama selisih suaranya sangat  tipis dan super ketat dari ketiga CAPRES, semuanya dibawah 40%<br>Di Putaran KEDUA  GANJAR atau PRABOWO akan berhadapan dg ANIES, dan Di MENANGKAN oleh ANIES BASWEDAN dengan selisih suara yg tipis, sekitar 4% - 8% suara.<br>KESIMPULAN saya, KOALISI Sebesar Gunung Himalaya pun, akan tetap KALAH dg ANIES BASWEDAN, karena HATI RAKYAT sudah terlanjur jatuh cinta kepada ANIES",2
2023-05-05T05:45:14Z,Bambang,"Saya sarankan untuk pemilik survei, kerucutkan saja capres yang 3 besar, karena yang lain tdk mungkin ada lagi calon yang calon yang mendekati 3 nama teratas,",0
2023-05-05T05:45:13Z,riadi erl,Anies Baswedan perolehan paling tidak akurat. Semestinya dibawahnya.,0
2023-05-05T05:45:00Z,Rachman Syafrie,Survey pesenan Wk Wk Wk........,0
2023-05-05T05:44:47Z,Kaka Terang,Surve penipuan paling besar,0
2023-05-05T05:43:43Z,asmarani sri,"Hati nurani kami tk bisa dibodohi oleh survei, jelas siapa yg bayar pasti dia yg unggul tapi dalm kanyatannya pak anieslh yg akan menang.. Smoga allah meridhoi pak anies jadi presiden slnjutnya.. Amiiinnn",0
2023-05-05T05:43:40Z,santoso santoso,"menurut survey  Anis selalu no 3 tp anehnya  knp Anis paling ditakuti  oleh kelompok kiri shg  diseramg  n difitnah habis2 an  oleh Buzerp2  anti Islam  piaraan penguasa  ... ,semoga Allah  selalu melindungi Anis baswedan...",62
2023-05-07T16:27:33Z,welwel wel,"@Sketchart fitnah yg mana,???<br>Buzzer Rp anak cebong 🤣🤣 msh aja nonggol kan sdh tidak terpakai skrg sdh diurus kebo sdri kasihan loh ngangur ya🤣🤣",0
2023-05-07T16:11:56Z,Sketchart,Yang fitnah malah buzzer anies.. apa yg ditakutkan sama anies cuma urutan 3.. tdk berdampak dgn kemenangan 2 capres diatasnya...,0
2023-05-07T16:05:08Z,welwel wel,"🤣🤣🤣 survay dari mana itu,?<br>Mungkin yg di jadikan patokan dr grup buzzer Rp ya psti kebo unggul lah 🤣🤣🤣<br>Tempat saya kok gak pernah di survay ya....😂",0
2023-05-07T15:32:06Z,sugeng supriyanto,@Siti Rahmi <br>Biarlah WAKTU yg akan menjawab Pertanyaanmu &amp; Penasaranmu,0
2023-05-07T15:19:18Z,Siti Rahmi,@sugeng supriyanto yang dianalisa data. Datanya kenapa tidak ditampilkan.,0
2023-05-05T05:43:06Z,akhmad mirjani,Aneh ya .. Pak Anies pd semua lembaga survei diurutan 3 mulu tp paling ditakuti Istana &amp; Partai pendukung Genjer/Prabowo ...<br>Jangan2 hasil surveinya abal2,0
2023-05-05T05:42:48Z,Hp purwanto,"Kalau partai percaya survey pasti bondong2 dukung Ganjar,kenyataan hanya PDIP n P3,psi,hanura.anehnya Anis yg slalu di 3 besar selalu disudutkan.jangan2 Anis yg suaranya lebih dr 50 %.mantap walau metro afiliasi Nasdem berikan angin segar capres lain dg harapan p, anis bisa daftar capres yg ujung2nya maju,bergerak n menang Amin ...YRA",14
2023-05-05T14:00:02Z,Track View,Partai juga saling adu gengsi brooo,1
2023-05-05T13:35:19Z,Kura kura Kura kura,"@sugeng supriyanto gk usah bawa2 rakyat,saya juga rakyat gk dukung yohanes,buat apa bisanya cma bikin sumur resapan &amp; rumah DP nol persen buat golongan org elit 🤣🤣🤣🤣🤣bnyak lagi dah 🤣🤣🤣🤣<br>NB :2024 yohanes nyungsep jauh 🤣🤣🤣🤣kegunung himalaya 🤣🤣🤣🤣🤣",1
2023-05-05T12:36:38Z,Jagade Mesem,​@sugeng supriyantoaamiin,0
2023-05-05T11:14:21Z,sugeng supriyanto,"PREDIKSIKU berdasarkan ANALISA POLITIK saya, PILPRES 2024 ada 3 CAPRES, dan  terjadi 2x Putaran.<br>Di Putaran Pertama selisih suaranya sangat  tipis dan super ketat dari ketiga CAPRES, semuanya dibawah 40%<br>Di Putaran KEDUA  GANJAR atau PRABOWO akan berhadapan dg ANIES, dan Di MENANGKAN oleh ANIES BASWEDAN dengan selisih suara yg tipis, sekitar 4% - 8% suara.<br>KESIMPULAN saya, KOALISI Sebesar Gunung Himalaya pun, akan tetap KALAH dg ANIES BASWEDAN, karena HATI RAKYAT sudah terlanjur jatuh cinta kepada ANIES ... AaaMiiiin",1
2023-05-05T11:05:55Z,the magil,Trus menghibur dri dengan kemenangan Yohanes baswedan tpi dlm mimpi ya😂😂,0
2023-05-05T05:42:45Z,Rhino Satrio,"Kalau cak Imin jadi wapres, takutnya posisi presiden nantinya dirampas oleh beliau. Wong Gus Dur aja dikudeta.",0
2023-05-05T05:42:38Z,Supirmo Saputro,"kalo yang bayar kubu Ganjar pasti tertinggi panjar,kalo yang bayar kubu Prabowo pasti tertinggi juga Prabowo",7
2023-05-05T12:49:40Z,bambang wahyudi,"Siapa bilang survei tidak dipercaya......faktanya elit partai menentukan capres berdasarkan survei ...dari hasil survei tiga besar nama capres ganjar, prabowo dan anis....ini tidak bisa diingkari",0
2023-05-05T12:07:53Z,Nurhuda Huda,Aku ga percaya survey bayaran harusnya Anies  yg nomer 1 pilihan rakyat😅,0
2023-05-05T07:24:52Z,Agam,Tapi mereka kan di stasiun Surya Paloh😊,0
2023-05-05T06:36:23Z,Zahri Al Hanan,tumben metro tv mau menanyangkan surve kan dia punya suryapaloh,0
2023-05-05T05:42:36Z,Irfan Nurholis,Hayo pendukung anies...kita ramaikan,0
2023-05-05T05:41:58Z,agus Pribadi,pret survei bayaran gak percaya saya....,0
2023-05-05T05:41:54Z,Ketut Artawa,"Cak imin tidak laku dijual, tp ngotot pengin jadi cawapres.",2
2023-05-05T09:35:41Z,garudarevolution,"Jangankan cawapres, cawaRT pun belum tentu menang",0
2023-05-05T05:41:43Z,Wibowo Wibowo,"SAYA HANYA PUNYA SATU HARAPAN DOA, *SEMOGA YOHANES THOYIB GAGAL NYAPRES, AAMIIN, SAYA SANGAT ELERGI SAMA YOHANES THOYIB SEJAK PILKADA DKI 2017, TRAUMA POLITIK MASIH TERASA",0
2023-05-05T05:52:46Z,Bachtiar Lamawuran,Luu dan nenek moyang luu.,0
2023-05-05T05:46:02Z,Kaka Terang,"Saya sangat dukung anis, non pinokio, non bokep",0
2023-05-05T05:41:28Z,ABDI TANIE ALIM RUGI,Ini survei ilmiyah apakah masih ada yang gk percaya.,0
2023-05-05T05:40:38Z,noning toyiba,Yg terkuat menurut ku tetap Anis baswedan..ga percaya sama surve .,0
2023-05-05T05:40:04Z,Ujang Supriatna,"Survey yg akurat adalah TPS, siapa yg unggul itulah pilihan rakyat",69
2023-05-08T09:23:06Z,A Tiluan,​@Herry Setiawan ya DRun,0
2023-05-08T09:22:19Z,A Tiluan,Kasihan Mbah Brewok SP jagoannya g naik2 diurutan 3 trs .padahal sdh safari kampanye kmn2.,0
2023-05-07T12:51:29Z,Udin Pahrudin,@Indra SyahPutra dan siapapun yang menang yg penting jangan ganjar 😀😀😀,0
2023-05-07T12:48:39Z,Indra SyahPutra,@Udin Pahrudin mau siapa pun yg menang yg penting jangan anies hahahah,0
2023-05-07T12:28:20Z,Emi Haryatmi,@sugeng supriyanto 😀😀😀,0
2023-05-05T05:40:02Z,Tuyul Gondrong,HOAX,0
2023-05-05T05:39:46Z,Syaparudin 1971,Prabowo cak Imin jos suara NU akar rumput di sabet habis,0
2023-05-05T05:39:46Z,kimhae sity,Bisanya Abang ini bisa bilang pasti menang....😊,0
